,user,datetime,text,link,image,gif
397,raradiohead,2023-03-06T04:08:34.000Z,"Radiohead
Sulk$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632593991400144897$/i/status/954182028412403713$/raradiohead/status/1632593991400144897/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/954181053337370624/pu/img/Mvs3DjnftffwAA2W.jpg$,blob:https://twitter.com/fe0cef72-777f-4984-8df8-b367ed63a745$
398,raradiohead,2023-03-05T21:18:44.000Z,"Radiohead
Paranoid Android (1997)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632490853481566209$/i/status/1129811325205372929$/raradiohead/status/1632490853481566209/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1129811025014878208/pu/img/07YKbUbE7tI-ar4Q.jpg$,blob:https://twitter.com/c851ccd4-a456-4bf6-a07c-5b78371a4778$
399,raradiohead,2023-03-05T16:23:19.000Z,"Radiohead
Faust Arp$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632416508537192452$/i/status/1002973781193682944$/raradiohead/status/1632416508537192452/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1002973492524904450/pu/img/6UTZprml42TsBcGf.jpg$,blob:https://twitter.com/fc538c9f-e3c7-4ae3-8cc4-5e3c60acaee0$
400,raradiohead,2023-03-05T11:28:21.000Z,"Radiohead
Staircase$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632342280722890752$/i/status/885235240591007744$/raradiohead/status/1632342280722890752/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/885234001547378688/pu/img/bZP5eflKN5skd3Ob.jpg$,blob:https://twitter.com/602f5f62-9759-4478-a0c7-fccbff8c3787$
401,raradiohead,2023-03-05T06:38:20.000Z,"Radiohead
Paranoid Android$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632269295861334016$/i/status/805596132243931136$/raradiohead/status/1632269295861334016/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/805595725237059584/pu/img/gozodnpZDACuh-kh.jpg$,blob:https://twitter.com/982d9f0b-bca8-4c80-9c2c-e6d65d7d2741$
402,raradiohead,2023-03-05T01:48:15.000Z,"Radiohead
Desert Island Disk$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632196293463351297$/i/status/1103509975693848577$/raradiohead/status/1632196293463351297/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1103509609287806976/pu/img/HNy4EHmctLyGbWze.jpg$,blob:https://twitter.com/7ca14c36-4969-428a-9821-c38fd5750203$
403,raradiohead,2023-03-04T20:53:14.000Z,"Radiohead
Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632122047273771008$/i/status/954611168261242880$/raradiohead/status/1632122047273771008/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/954609796031725569/pu/img/nYPfOxZ8w5gl3LoR.jpg$,blob:https://twitter.com/1095ceab-e7d1-4a7c-9436-251e6a0c86a1$
404,raradiohead,2023-03-04T15:38:15.000Z,"Atoms For Peace
Thom Yorke
The Eraser$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1632042782171750403$/i/status/872661701975396352$/raradiohead/status/1632042782171750403/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/872660690791616514/pu/img/fdFRkf8nHFk0LWgi.jpg$,blob:https://twitter.com/c36c68c3-cd94-4d4d-9489-45f57c684f0c$
405,raradiohead,2023-03-04T11:08:26.000Z,"Radiohead
Go To Sleep$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631974879024013312$/i/status/1145757316400074752$/raradiohead/status/1631974879024013312/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1145756728081862656/pu/img/W69h5qy48uhiY-V-.jpg$,blob:https://twitter.com/ea431f4c-97b5-4c25-9a41-65f8876d148e$
406,raradiohead,2023-03-04T05:13:23.000Z,"Radiohead
Weird Fishes/Arpeggi$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631885527690498049$/i/status/1093605939024867328$/raradiohead/status/1631885527690498049/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1093603423189008384/pu/img/A83NMxejrmEFfBQa.jpg$,blob:https://twitter.com/b416e461-ef8f-40e7-9601-99582bf9478b$
407,raradiohead,2023-03-04T00:33:34.000Z,"Atoms For Peace
(Thom Yorke)
Ingenue (Piano)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631815109378027521$/i/status/1112778923673153542$/raradiohead/status/1631815109378027521/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1112778689131896832/pu/img/EeilROFKFTmW0H-k.jpg$,blob:https://twitter.com/7f8d01ef-1f90-41a5-937c-a3221dfd430c$
408,raradiohead,2023-03-03T19:28:12.000Z,"Radiohead
Banana Co$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631738262598418448$/i/status/708385366273699841$/raradiohead/status/1631738262598418448/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/708385211172524033/pu/img/p-YbsNoKuifAMzSO.jpg$,blob:https://twitter.com/ac80c4eb-8535-4dd8-96f5-29023caf5597$
409,raradiohead,2023-03-03T14:18:24.000Z,"Radiohead
The Daily Mail$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631660296879177730$/i/status/1304135763106213888$/raradiohead/status/1631660296879177730/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1304135189694754816/pu/img/8A87vQxdKVw4g_lG.jpg$,blob:https://twitter.com/591709a3-9023-40cf-a21e-a9041af9335e$
410,raradiohead,2023-03-03T10:33:22.000Z,"Radiohead
Creep$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631603665076199424$/i/status/803488105684615168$/raradiohead/status/1631603665076199424/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/803487784187011072/pu/img/-ZRiQRtqls1U9LYi.jpg$,blob:https://twitter.com/e5ddcdab-d378-4d73-a3f2-1904cb0d4359$
411,raradiohead,2023-03-03T04:28:17.000Z,"Radiohead
Fake Plastic Trees (2018)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631511789870497798$/i/status/998036952585617408$/raradiohead/status/1631511789870497798/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/998034452986056704/pu/img/Gaf7-L670XVH3qv7.jpg$,blob:https://twitter.com/7cf6622e-8fe3-41d8-a282-2f8d50b6fe82$
412,raradiohead,2023-03-02T23:53:13.000Z,"Radiohead
15step$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631442569614827521$/i/status/777540293654482944$/raradiohead/status/1631442569614827521/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/777538987825041408/pu/img/nvazQRlJlQXB2jdm.jpg$,blob:https://twitter.com/67e77707-0586-4273-81d4-f2cd0eaed2f7$
413,raradiohead,2023-03-02T19:03:18.000Z,"Radiohead
Fake Plastic Trees (MV)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631369608341889037$/i/status/998028081431367682$/raradiohead/status/1631369608341889037/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/998026416280059904/pu/img/x8_LaIsN59zkE91b.jpg$,blob:https://twitter.com/14978dd9-7e67-482d-acff-a11147447188$
414,raradiohead,2023-03-02T13:48:16.000Z,"Radiohead
Let Down$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631290326278078466$/i/status/846595394888871936$/raradiohead/status/1631290326278078466/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846594844449431552/pu/img/ijib54j9Xh1OHMEx.jpg$,blob:https://twitter.com/2d329d84-49aa-4236-be8a-2932b50cf1c7$
415,raradiohead,2023-03-02T08:33:15.000Z,"Radiohead
Packt like Sardines$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631211050702962688$/i/status/846606442358456320$/raradiohead/status/1631211050702962688/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846605428855267328/pu/img/iZ0XyUkZkF3GLUky.jpg$,blob:https://twitter.com/a9398691-cf51-4355-944f-463d62460938$
416,raradiohead,2023-03-02T03:43:13.000Z,"Radiohead
How to Disappear Completely$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631138062565605381$/i/status/1091494195771039744$/raradiohead/status/1631138062565605381/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1091492623771029505/pu/img/sO2cGFE7OBba0UOg.jpg$,blob:https://twitter.com/481234e0-158b-46bf-bbc6-4a9c15dadb46$
417,raradiohead,2023-03-01T22:18:20.000Z,"Radiohead
Ripcord$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1631056301475217408$/i/status/908366260194254848$/raradiohead/status/1631056301475217408/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/908364943656763392/pu/img/N3z2HpzUlZnRSey7.jpg$,blob:https://twitter.com/ef53f0ad-6516-4520-a68b-7b5608b3e799$
418,raradiohead,2023-03-01T18:03:13.000Z,"Radiohead
Staircase$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630992099670720523$/i/status/703209584228327425$/raradiohead/status/1630992099670720523/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/703209472949288960/pu/img/mQQZWpjTJxAQ--IS.jpg$,blob:https://twitter.com/3327aa22-0b19-4ad4-9c1d-d9120367d693$
419,raradiohead,2023-03-01T12:43:13.000Z,"Thom Yorke(Radiohead)
The Clock$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630911570300612609$/i/status/873845229362626562$/raradiohead/status/1630911570300612609/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/873844722673909760/pu/img/3jEv5qmn8d4hnTdh.jpg$,blob:https://twitter.com/0e463789-7d94-4040-a743-f35cf565bf4b$
420,raradiohead,2023-03-01T07:58:14.000Z,"Atoms For Peace(Thom Yorke)
Before Your Very Eyes$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630839848729825281$/i/status/839374750216380416$/raradiohead/status/1630839848729825281/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/839373756107665408/pu/img/WSWNPLej86v0QAbj.jpg$,blob:https://twitter.com/c65ea450-2119-4fb6-a6ba-696afa9a9540$
421,raradiohead,2023-03-01T02:33:15.000Z,"Radiohead
Exit Music$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630758064591716352$/i/status/1312846063808638976$/raradiohead/status/1630758064591716352/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1312845897160507392/pu/img/Kc_lSXlK6zzXvlWy.jpg$,blob:https://twitter.com/ce1c7a5f-9877-4c71-81a4-d2d1ffccdbca$
422,raradiohead,2023-02-28T21:43:14.000Z,"Radiohead
Spectre$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630685078706614274$/i/status/1016723693672624128$/raradiohead/status/1630685078706614274/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1016722882888544256/pu/img/K5cZzGTHkJ90__5D.jpg$,blob:https://twitter.com/2716dd86-9104-44fe-8580-5503f18ea064$
423,raradiohead,2023-02-28T17:18:17.000Z,"Radiohead
The Daily Mail$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630618403764420628$/i/status/1304135763106213888$/raradiohead/status/1630618403764420628/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1304135189694754816/pu/img/8A87vQxdKVw4g_lG.jpg$,blob:https://twitter.com/94a12f33-fc73-4aba-aefa-fe69e404700f$
424,raradiohead,2023-02-28T11:23:14.000Z,"Radiohead
No surprises$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630529051067572226$/i/status/698854092395847680$/raradiohead/status/1630529051067572226/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/698853974196117504/pu/img/rn4OhfIkCtwQdqb4.jpg$,blob:https://twitter.com/0835bef6-c2d9-4017-9f77-d679b1493e76$
425,raradiohead,2023-02-28T06:58:15.000Z,"Radiohead
High And Dry$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630462365694148609$/i/status/1012904214001930240$/raradiohead/status/1630462365694148609/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1012903845033213952/pu/img/h4XZ60wMAuNGh5wU.jpg$,blob:https://twitter.com/e86e4bbf-4ebb-439e-bae4-65df3c42028d$
426,raradiohead,2023-02-28T01:18:16.000Z,"Radiohead
Subterranean Homesick Alien
Live From The 10 Spot 1997$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630376805696692231$/i/status/1362685454290591744$/raradiohead/status/1630376805696692231/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1362684352870510593/pu/img/ZXShTPS4cjcrRKFT.jpg$,blob:https://twitter.com/5d99472a-e66e-4529-b553-16db08578190$
427,raradiohead,2023-02-27T21:13:15.000Z,"Atoms For Peace
Ingenue(Thom Yorke)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630315145783128066$/i/status/824462259459985409$/raradiohead/status/1630315145783128066/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/824461276445175808/pu/img/2GCTYJ6ArZ4FaoJR.jpg$,blob:https://twitter.com/ed578722-f1c7-4491-86f5-b934e555e8ad$
428,raradiohead,2023-02-27T15:28:17.000Z,"Radiohead
Paranoid Android (Glastonbury 2003)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630228334918479877$/i/status/1356258961641463821$/raradiohead/status/1630228334918479877/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1356258506010030087/pu/img/adzWTgk_fyA81BAM.jpg$,blob:https://twitter.com/240ae49b-47e5-4b21-af3a-a0e82b2d04b8$
429,raradiohead,2023-02-27T14:49:10.000Z,"Live in Belfort 2003
Simultaneous live streaming
https://vie/760539662…$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630218489242980352$https://t.co/P8i415JOTF$/raradiohead/status/1630218489242980352/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,$
430,raradiohead,2023-02-27T15:22:14.000Z,Download the app to comment$,/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630226811480317954$/raradiohead/status/1630226811480317954/photo/1$/raradiohead/status/1630226811480317954/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/media/Fp-6owJaUAE5FXM?format=jpg&name=900x900$,$
431,raradiohead,2023-02-27T10:53:13.000Z,"Radiohead
Just (MV)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630159110187499525$/i/status/1115128706626777090$/raradiohead/status/1630159110187499525/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1115128523293782017/pu/img/de0CVzFwPLoFOzvw.jpg$,blob:https://twitter.com/94d8d1ed-7f4b-4c98-8505-3ddefe60141e$
432,raradiohead,2023-02-27T05:58:14.000Z,"Radiohead
Airbag$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630084876329275392$/i/status/1384119148163203080$/raradiohead/status/1630084876329275392/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1384118030376988672/pu/img/OQuzA-S30Q4lZSo9.jpg$,blob:https://twitter.com/066e1dbd-500e-43e7-b3d9-5e03aba3daaf$
433,raradiohead,2023-02-27T00:28:29.000Z,"Radiohead
Myxomatosis$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1630001889520517120$/i/status/703205284567617537$/raradiohead/status/1630001889520517120/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,blob:https://twitter.com/768e7bcc-b82b-4f90-acff-fbe49090f37f$
434,raradiohead,2023-02-26T19:28:16.000Z,"Radiohead
Separator (From The Basement)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629926340269940740$/i/status/1139447197135593472$/raradiohead/status/1629926340269940740/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1139446918407282688/pu/img/ksnQF7996_yQRHxC.jpg$,blob:https://twitter.com/b7006c68-101f-4c25-a62e-2d88f3cdd987$
435,raradiohead,2023-02-26T14:13:25.000Z,"Radiohead
The National Anthem$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629847104406315009$/i/status/1367581730152931329$/raradiohead/status/1629847104406315009/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1367581479404900354/pu/img/HpVvgvxYbL0JpU-C.jpg$,blob:https://twitter.com/ca3b1775-b162-492e-a035-4c71f10a0bba$
436,raradiohead,2023-02-26T09:48:14.000Z,"Radiohead
(Nice Dream)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629780370999607296$/i/status/824466129947029504$/raradiohead/status/1629780370999607296/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/824465411211091971/pu/img/rdC2Sld4XqShExlg.jpg$,blob:https://twitter.com/49ffc956-c1f3-4ce8-bdc1-7c94ea19f6f0$
437,raradiohead,2023-02-26T04:18:22.000Z,"Radiohead
House Of Cards$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629697354222784515$/i/status/882129642781528064$/raradiohead/status/1629697354222784515/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/882128576748716032/pu/img/STVbvcy6GjxeKne_.jpg$,blob:https://twitter.com/828f54da-48e4-42ba-b5db-864d97a0c47e$
438,raradiohead,2023-02-25T23:43:13.000Z,"Radiohead
Fake Plastic Trees$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629628112928481280$/i/status/1367590974491226120$/raradiohead/status/1629628112928481280/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1367590706794012673/pu/img/RQDetY0ZTwvMUikD.jpg$,blob:https://twitter.com/6781db55-f77f-4205-ac73-3e5a2e91713c$
439,raradiohead,2023-02-25T19:08:59.000Z,Simultaneous live streaming$,/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629559097212436480$https://t.co/QpAwPwveXp$https://t.co/QpAwPwveXp$/raradiohead/status/1629559097212436480/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,$
440,raradiohead,2023-02-25T19:03:20.000Z,"Radiohead
Kid a$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629557676794429440$/i/status/846597784123826177$/raradiohead/status/1629557676794429440/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846597405919199232/pu/img/LHjm5QAanWRff8oR.jpg$,blob:https://twitter.com/68193ed8-caf0-40de-94b0-adf9d6db9f46$
441,raradiohead,2023-02-25T14:40:49.000Z,"Radiohead
The Headmaster Ritual (The Smiths cover)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629491610739412992$/raradiohead/status/1629491610739412992/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/media/FgIrQ3SaUAYuxSk.jpg$,blob:https://twitter.com/cefd68ef-49c6-410e-af1e-14b4715befa6$
442,raradiohead,2023-02-25T13:18:25.000Z,"Atoms For Peace(Thom Yorke)
Default$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629470874775568384$/i/status/839371568539041793$/raradiohead/status/1629470874775568384/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/839370606189522944/pu/img/nmPMvpDCf5lZdAMk.jpg$,blob:https://twitter.com/23362f53-4bdb-4299-ad0d-92a6ab93d5b8$
443,raradiohead,2023-02-25T08:48:13.000Z,"Radiohead
Man Of War$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629402877855670274$/i/status/878308307714187265$/raradiohead/status/1629402877855670274/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/878306568210595840/pu/img/AMeHjMampzUpkF7p.jpg$,blob:https://twitter.com/429272f2-4054-43d9-9256-66cd6a79481c$
444,raradiohead,2023-02-25T04:03:15.000Z,"Radiohead
Bangers & Mash$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629331162186280961$/i/status/711580606119809024$/raradiohead/status/1629331162186280961/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/711580427685724160/pu/img/h1Kf_y_rjhzhvygf.jpg$,blob:https://twitter.com/c63ab845-9a11-477b-88e6-4f71b6e25808$
445,raradiohead,2023-02-24T22:38:13.000Z,"Radiohead
Little by Little$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629249365826043905$/i/status/873824519290470401$/raradiohead/status/1629249365826043905/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/873822976990363648/pu/img/Sspp9PJOk8-0dU9e.jpg$,blob:https://twitter.com/a613c12f-4313-43ad-98e8-7b424d61db68$
446,raradiohead,2023-02-24T17:43:13.000Z,"Radiohead
Jigsaw Falling Into Place$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629175128645939203$/i/status/972302402589138944$/raradiohead/status/1629175128645939203/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/972300498026954753/pu/img/FRLDHsyUh_9-ARTa.jpg$,blob:https://twitter.com/7fbc1fbd-5e50-462e-ab19-e93f14af2f38$
447,raradiohead,2023-02-24T12:23:13.000Z,"Radiohead
Pearly*$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629094597812002817$/i/status/1010432938297589760$/raradiohead/status/1629094597812002817/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1010432572139061249/pu/img/Hak7ayUsBlZSHhz-.jpg$,blob:https://twitter.com/f2d34d16-7dea-4394-8f7c-e1423fb1876b$
448,raradiohead,2023-02-24T07:33:14.000Z,"Radiohead
Karma Police$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1629021621531844608$/i/status/810816359030370304$/raradiohead/status/1629021621531844608/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810815658183127040/pu/img/jBfWRASS4OoBERxF.jpg$,blob:https://twitter.com/e9668cf5-21b5-435e-9739-fd243e02ace3$
449,raradiohead,2023-02-24T02:13:24.000Z,"Radiohead
Nobody Does It Better$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1628941128757116928$/i/status/1152029711448436737$/raradiohead/status/1628941128757116928/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1152029156613378048/pu/img/QWEyfJhtAwQVDWjv.jpg$,blob:https://twitter.com/22961570-0730-475c-97c9-de7fc06cbd0e$
450,raradiohead,2023-02-23T22:08:20.000Z,"Radiohead
Idioteque$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1628879459519438848$/i/status/1002990283783430145$/raradiohead/status/1628879459519438848/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1002989711848194051/pu/img/F2XayqjJDxFqSiOd.jpg$,blob:https://twitter.com/56f4d9e5-b35a-4dbe-a04b-dc6e5a18072f$
451,raradiohead,2023-02-23T17:08:16.000Z,"Radiohead
Electioneering$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1628803945245077505$/i/status/1103505354481065990$/raradiohead/status/1628803945245077505/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1103505046476472322/pu/img/j6qeZlWtKMaUiJGO.jpg$,blob:https://twitter.com/c52a5433-cc83-4a89-adfa-7c4d1f787e56$
452,raradiohead,2023-02-23T11:38:16.000Z,"Radiohead
Everything in Its Right Place$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1628720894477742081$/i/status/810799908278046720$/raradiohead/status/1628720894477742081/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810798913154232320/pu/img/PqIt5NzR9qLBlvlH.jpg$,blob:https://twitter.com/0306d809-374e-4133-b1d4-e3f1487bc5d5$
